1	2	0.5
1	3	0.5
1	4	0.5
1	5	0.5
1	37	1.0
1	315	1.0
1	377	1.0
2	1	0.5
2	3	0.5
2	4	0.5
2	5	0.5
2	49	1.0
2	101	1.0
2	194	1.0
2	231	1.0
2	435	1.0
2	439	1.0
3	1	0.5
3	2	0.5
3	4	0.5
3	5	0.5
3	96	1.0
3	228	1.0
3	274	1.0
3	290	1.0
3	434	1.0
4	1	0.5
4	2	0.5
4	3	0.5
4	5	0.5
4	55	1.0
4	201	1.0
4	263	1.0
4	340	1.0
4	396	1.0
4	468	1.0
5	1	0.5
5	2	0.5
5	3	0.5
5	4	0.5
5	124	1.0
6	7	0.5
6	8	0.5
6	9	0.5
6	10	0.5
6	180	1.0
6	288	1.0
6	307	1.0
6	344	1.0
6	390	1.0
6	450	1.0
7	6	0.5
7	8	0.5
7	9	0.5
7	10	0.5
7	163	1.0
7	321	1.0
7	331	1.0
7	475	1.0
8	6	0.5
8	7	0.5
8	9	0.5
8	10	0.5
8	59	1.0
8	86	1.0
8	391	1.0
8	399	1.0
8	415	1.0
9	6	0.5
9	7	0.5
9	8	0.5
9	10	0.5
9	27	1.0
9	136	1.0
9	385	1.0
9	452	1.0
10	6	0.5
10	7	0.5
10	8	0.5
10	9	0.5
11	12	0.5
11	13	0.5
11	14	0.5
11	15	0.5
11	23	1.0
11	207	1.0
11	299	1.0
11	397	1.0
11	469	1.0
11	470	1.0
12	11	0.5
12	13	0.5
12	14	0.5
12	15	0.5
12	17	1.0
12	22	1.0
12	63	1.0
12	82	1.0
12	110	1.0
12	236	1.0
12	317	1.0
12	320	1.0
12	425	1.0
12	477	1.0
13	11	0.5
13	12	0.5
13	14	0.5
13	15	0.5
13	32	1.0
13	213	1.0
13	480	1.0
13	500	1.0
14	11	0.5
14	12	0.5
14	13	0.5
14	15	0.5
14	179	1.0
14	183	1.0
14	245	1.0
14	292	1.0
14	345	1.0
14	373	1.0
15	11	0.5
15	12	0.5
15	13	0.5
15	14	0.5
15	69	1.0
15	104	1.0
15	199	1.0
15	232	1.0
15	350	1.0
15	442	1.0
16	17	0.5
16	18	0.5
16	19	0.5
16	20	0.5
16	30	1.0
16	73	1.0
16	74	1.0
16	133	1.0
16	155	1.0
16	238	1.0
16	248	1.0
